
--- Date: 2021-10-15 (Fri Oct 2021) +0300 UTC+03:00

12:45:20.733         | //////////////////////////////////////////////////////////////////////////////
12:55:18.058  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.058  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.061  WARNING| m_bufferizedUICalls delivery took 8.1 ms
12:55:18.212  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.213  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.213  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.214  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.214  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.216  WARNING| m_bufferizedUICalls delivery took 6.1 ms
12:55:18.389  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.390  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.390  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.390  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.391  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.392  WARNING| m_bufferizedUICalls delivery took 5.2 ms
12:55:18.555  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.556  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.557  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.557  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.557  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.559  WARNING| m_bufferizedUICalls delivery took 5.9 ms
12:55:18.772  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.773  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.773  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.773  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.773  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.956  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.957  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.957  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.958  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.958  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:18.959  WARNING| m_bufferizedUICalls delivery took 6.1 ms
12:55:19.138  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.141  WARNING| m_bufferizedUICalls delivery took 5.4 ms
12:55:19.422  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.423  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.423  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.423  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.423  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.606  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.607  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.608  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.608  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.608  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.610  WARNING| m_bufferizedUICalls delivery took 5.9 ms
12:55:19.779  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.780  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.781  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.781  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.781  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.906  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.906  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.907  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.907  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.907  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:19.909  WARNING| m_bufferizedUICalls delivery took 6.4 ms
12:55:20.139  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.140  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.141  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.143  WARNING| m_bufferizedUICalls delivery took 6.6 ms
12:55:20.346  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:20.349  WARNING| m_bufferizedUICalls delivery took 6.2 ms
12:55:21.389  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:21.390  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:21.391  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:21.391  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:21.391  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:21.393  WARNING| m_bufferizedUICalls delivery took 5.9 ms
12:55:22.221  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:22.223  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:22.223  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:22.223  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:22.223  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.356  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.357  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.357  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.358  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.358  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.360  WARNING| m_bufferizedUICalls delivery took 6.5 ms
12:55:23.506  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.508  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.508  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.508  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.509  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.511  WARNING| m_bufferizedUICalls delivery took 8.4 ms
12:55:23.689  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.690  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.690  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.690  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.691  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.692  WARNING| m_bufferizedUICalls delivery took 5.9 ms
12:55:23.922  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.923  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.923  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.923  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:23.923  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.089  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.090  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.090  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.090  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.090  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.238  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.239  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.239  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.239  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:24.239  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.339  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.339  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.340  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.340  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.340  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.341  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.341  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.342  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.342  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.342  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.343  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.343  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.343  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.343  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.343  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.344  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.345  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.345  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.345  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.345  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.346  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.346  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.347  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.348  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.348  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.348  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.348  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.348  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.349  WARNING| m_bufferizedUICalls delivery took 17.4 ms
12:55:25.522  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.523  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.523  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.523  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.523  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
12:55:25.672  WARNING| script (ui/scripts/work/uigamefuncs.lua@0): UI:FillQuestDescWithParams()[ERROR]: invalid type of the 4-th parameter ("bAllowLinks"); "boolean" expected, got "nil"
